x,y,,
127.0267609,37.6515119,,
127.026572,37.65155843,,
127.0263889,37.65161788,,
127.026213,37.65168979,,
127.0260456,37.65177361,,
127.0258881,37.65186872,,
127.0257416,37.65197437,,
127.0256073,37.65208978,,
127.0254861,37.65221406,,
127.0253789,37.65234626,,
127.0252867,37.65248538,,
127.0252101,37.65263037,,
127.0251497,37.65278011,,
127.0251059,37.65293347,,
127.0250791,37.65308927,,
127.0250694,37.65324635,,
127.0250771,37.65340349,,
127.0251019,37.65355951,,
127.0251437,37.65371321,,
127.0252022,37.65386343,,
127.025277,37.65400903,,
127.0253675,37.65414888,,
127.0254729,37.65428194,,
127.0255925,37.65440719,,
127.0257254,37.65452367,,
127.0258706,37.6546305,,
127.0260269,37.65472686,,
127.0261932,37.65481203,,
127.0263681,37.65488535,,
127.0265505,37.65494626,,
127.0267388,37.6549943,,
127.0269317,37.65502912,,
127.0271277,37.65505043,,
127.0273253,37.65505808,,
127.0275229,37.65505201,,
127.0277192,37.65503227,,
127.0279125,37.65499901,,
127.0281014,37.65495247,,
127.0282846,37.65489302,,
127.0284605,37.65482111,,
127.0286278,37.65473728,,
127.0287853,37.65464218,,
127.0289318,37.65453652,,
127.0290662,37.65442111,,
127.0291874,37.65429683,,
127.0292945,37.65416462,,
127.0293867,37.65402549,,
127.0294633,37.65388051,,
127.0295238,37.65373076,,
127.0295675,37.6535774,,
127.0295943,37.65342159,,
127.029604,37.65326452,,
126.9224795,35.16346577,,
126.9224723,35.16330856,,
126.9224484,35.16315246,,
126.922408,35.16299867,,
126.9223515,35.16284835,,
126.9222792,35.16270266,,
126.9221917,35.16256269,,
126.9220897,35.16242951,,
126.921974,35.16230414,,
126.9218454,35.16218753,,
126.9217049,35.16208057,,
126.9215536,35.16198408,,
126.9213926,35.16189877,,
126.9212232,35.16182532,,
126.9210466,35.16176427,,
126.9208642,35.16171609,,
126.9206774,35.16168114,,
126.9204876,35.1616597,,
126.9202963,35.16165192,,
126.9201049,35.16165787,,
126.9199148,35.16167749,,
126.9197275,35.16171065,,
126.9195445,35.16175708,,
126.919367,35.16181644,,
126.9191966,35.16188827,,
126.9190344,35.16197202,,
126.9188818,35.16206706,,
126.9187398,35.16217267,,
126.9186095,35.16228804,,
126.918492,35.1624123,,
126.9183881,35.16254449,,
126.9182987,35.16268361,,
126.9182243,35.16282861,,
126.9181656,35.16297837,,
126.9181231,35.16313177,,
126.918097,35.16328762,,
126.9180875,35.16344476,,
126.9180947,35.16360197,,
126.9181186,35.16375807,,
126.918159,35.16391186,,
126.9182155,35.16406218,,
126.9182878,35.16420788,,
126.9183753,35.16434785,,
126.9184773,35.16448103,,
126.918593,35.1646064,,
126.9187216,35.16472302,,
126.9188621,35.16482998,,
126.9190134,35.16492648,,
126.9191744,35.16501179,,
126.9193438,35.16508524,,
126.9195204,35.1651463,,
126.9197028,35.16519448,,
126.9198896,35.16522943,,
126.9200794,35.16525087,,
126.9202707,35.16525865,,
126.9204622,35.1652527,,
126.9206523,35.16523308,,
126.9208395,35.16519992,,
126.9210226,35.16515349,,
126.9212,35.16509413,,
126.9213705,35.16502229,,
126.9215326,35.16493854,,
126.9216853,35.16484349,,
126.9218273,35.16473788,,
126.9219576,35.1646225,,
126.9220751,35.16449825,,
126.9221789,35.16436605,,
126.9222684,35.16422693,,
126.9223427,35.16408193,,
126.9224014,35.16393216,,
126.922444,35.16377877,,
126.9224701,35.16362291,,
126.9224795,35.16346577,,
127.0596019,37.61158285,,
127.0595904,37.61134713,,
127.059553,37.61111312,,
127.0594902,37.61088258,,
127.0594024,37.61065728,,
127.0592902,37.61043892,,
127.0591545,37.61022917,,
127.0589964,37.61002963,,
127.058817,37.60984181,,
127.0586177,37.60966715,,
127.0584,37.60950697,,
127.0581656,37.60936249,,
127.0579163,37.60923481,,
127.0576539,37.6091249,,
127.0573805,37.6090336,,
127.0570981,37.60896161,,
127.056809,37.60890947,,
127.0565152,37.60887757,,
127.056219,37.60886617,,
127.0559227,37.60887535,,
127.0556286,37.60890503,,
127.0553388,37.60895499,,
127.0550556,37.60902486,,
127.0547811,37.6091141,,
127.0545174,37.60922203,,
127.0542666,37.60934783,,
127.0540305,37.60949054,,
127.0538109,37.60964907,,
127.0536096,37.60982223,,
127.0534279,37.61000869,,
127.0532674,37.61020704,,
127.0531293,37.61041575,,
127.0530145,37.61063326,,
127.052924,37.61085789,,
127.0528584,37.61108794,,
127.0528183,37.61132167,,
127.052804,37.61155728,,
127.0528155,37.61179299,,
127.0528528,37.61202701,,
127.0529156,37.61225755,,
127.0530034,37.61248286,,
127.0531156,37.61270122,,
127.0532513,37.61291098,,
127.0534094,37.61311053,,
127.0535888,37.61329835,,
127.0537881,37.61347302,,
127.0540057,37.61363321,,
127.0542401,37.6137777,,
127.0544895,37.61390539,,
127.0547519,37.6140153,,
127.0550253,37.61410661,,
127.0553077,37.61417861,,
127.0555969,37.61423075,,
127.0558907,37.61426265,,
127.0561869,37.61427405,,
127.0564832,37.61426488,,
127.0567774,37.61423519,,
127.0570672,37.61418522,,
127.0573504,37.61411535,,
127.0576249,37.61402611,,
127.0578886,37.61391817,,
127.0581394,37.61379237,,
127.0583755,37.61364965,,
127.0585951,37.6134911,,
127.0587964,37.61331794,,
127.0589781,37.61313147,,
127.0591386,37.61293312,,
127.0592767,37.61272439,,
127.0593915,37.61250688,,
127.059482,37.61228225,,
127.0595475,37.61205219,,
127.0595876,37.61181846,,
127.0596019,37.61158285,,
128.6045857,35.83495727,,
128.6045698,35.83472169,,
128.6045287,35.83448813,,
128.6044628,35.83425838,,
128.6043726,35.83403417,,
128.6042587,35.83381722,,
128.604122,35.83360919,,
128.6039636,35.83341164,,
128.6037846,35.83322609,,
128.6035865,35.83305394,,
128.6033706,35.83289652,,
128.6031388,35.83275501,,
128.6028927,35.83263049,,
128.6026342,35.83252391,,
128.6023653,35.83243608,,
128.602088,35.83236767,,
128.6018044,35.8323192,,
128.6015168,35.83229104,,
128.6012272,35.8322834,,
128.6009379,35.83229634,,
128.6006511,35.83232977,,
128.6003689,35.83238342,,
128.6000936,35.83245689,,
128.5998272,35.83254963,,
128.5995717,35.83266092,,
128.5993291,35.83278992,,
128.5991012,35.83293564,,
128.5988898,35.83309698,,
128.5986965,35.83327271,,
128.5985227,35.8334615,,
128.5983698,35.8336619,,
128.5982389,35.83387239,,
128.598131,35.83409137,,
128.598047,35.83431717,,
128.5979875,35.83454808,,
128.5979529,35.83478233,,
128.5979435,35.83501815,,
128.5979594,35.83525373,,
128.5980004,35.83548729,,
128.5980663,35.83571705,,
128.5981565,35.83594126,,
128.5982704,35.83615821,,
128.5984071,35.83636626,,
128.5985655,35.83656381,,
128.5987444,35.83674937,,
128.5989426,35.83692152,,
128.5991584,35.83707896,,
128.5993902,35.83722048,,
128.5996363,35.837345,,
128.5998949,35.83745159,,
128.6001638,35.83753942,,
128.6004411,35.83760784,,
128.6007247,35.83765631,,
128.6010123,35.83768447,,
128.601302,35.83769211,,
128.6015913,35.83767917,,
128.6018781,35.83764574,,
128.6021603,35.83759208,,
128.6024356,35.8375186,,
128.602702,35.83742586,,
128.6029575,35.83731457,,
128.6032001,35.83718556,,
128.603428,35.83703983,,
128.6036394,35.83687848,,
128.6038328,35.83670274,,
128.6040065,35.83651395,,
128.6041595,35.83631354,,
128.6042903,35.83610304,,
128.6043982,35.83588406,,
128.6044822,35.83565825,,
128.6045417,35.83542734,,
128.6045763,35.83519309,,
128.6045857,35.83495727,,
128.5346167,35.82136158,,
128.534601,35.82112598,,
128.5345601,35.82089239,,
128.5344944,35.8206626,,
128.5344044,35.82043833,,
128.5342907,35.82022132,,
128.5341543,35.8200132,,
128.533996,35.81981555,,
128.5338173,35.81962989,,
128.5336193,35.81945763,,
128.5334037,35.81930007,,
128.533172,35.81915842,,
128.532926,35.81903376,,
128.5326677,35.81892703,,
128.5323989,35.81883904,,
128.5321217,35.81877047,,
128.5318382,35.81872183,,
128.5315506,35.8186935,,
128.5312611,35.81868569,,
128.5309718,35.81869846,,
128.530685,35.81873172,,
128.5304029,35.81878521,,
128.5301275,35.81885853,,
128.5298611,35.81895111,,
128.5296055,35.81906225,,
128.5293628,35.81919111,,
128.5291349,35.8193367,,
128.5289234,35.81949792,,
128.5287299,35.81967354,,
128.528556,35.81986223,,
128.5284029,35.82006254,,
128.5282718,35.82027296,,
128.5281638,35.82049188,,
128.5280796,35.82071764,,
128.5280199,35.82094851,,
128.5279851,35.82118275,,
128.5279755,35.82141856,,
128.5279911,35.82165416,,
128.528032,35.82188775,,
128.5280976,35.82211755,,
128.5281877,35.82234182,,
128.5283013,35.82255884,,
128.5284378,35.82276697,,
128.528596,35.82296462,,
128.5287748,35.82315029,,
128.5289727,35.82332256,,
128.5291884,35.82348012,,
128.5294201,35.82362178,,
128.529666,35.82374645,,
128.5299244,35.82385319,,
128.5301932,35.82394118,,
128.5304704,35.82400976,,
128.5307539,35.8240584,,
128.5310415,35.82408673,,
128.5313311,35.82409454,,
128.5316203,35.82408176,,
128.5319072,35.8240485,,
128.5321893,35.82399501,,
128.5324647,35.82392169,,
128.5327312,35.82382911,,
128.5329867,35.82371796,,
128.5332294,35.82358909,,
128.5334574,35.82344349,,
128.5336689,35.82328226,,
128.5338623,35.82310663,,
128.5340363,35.82291794,,
128.5341893,35.82271762,,
128.5343204,35.82250719,,
128.5344284,35.82228827,,
128.5345126,35.82206251,,
128.5345723,35.82183163,,
128.5346071,35.82159739,,
128.5346167,35.82136158,,
128.5620226,35.93481876,,
128.5620131,35.93505457,,
128.5619784,35.93528881,,
128.5619187,35.93551969,,
128.5618344,35.93574547,,
128.5617263,35.93596442,,
128.5615952,35.93617487,,
128.561442,35.93637522,,
128.5612679,35.93656396,,
128.5610742,35.93673963,,
128.5608625,35.93690091,,
128.5606342,35.93704656,,
128.5603912,35.93717549,,
128.5601354,35.9372867,,
128.5598686,35.93737935,,
128.5595928,35.93745274,,
128.5593103,35.9375063,,
128.5590231,35.93753963,,
128.5587334,35.93755248,,
128.5584434,35.93754475,,
128.5581554,35.93751649,,
128.5578715,35.93746792,,
128.5575938,35.93739941,,
128.5573246,35.93731149,,
128.5570658,35.93720482,,
128.5568195,35.93708021,,
128.5565874,35.93693862,,
128.5563714,35.93678111,,
128.5561731,35.9366089,,
128.555994,35.93642328,,
128.5558355,35.93622567,,
128.5556988,35.93601758,,
128.5555848,35.93580059,,
128.5554946,35.93557636,,
128.5554288,35.93534658,,
128.5553878,35.935113,,
128.555372,35.93487741,,
128.5553815,35.9346416,,
128.5554163,35.93440736,,
128.555476,35.93417648,,
128.5555602,35.93395071,,
128.5556684,35.93373177,,
128.5557995,35.93352132,,
128.5559527,35.93332097,,
128.5561268,35.93313225,,
128.5563205,35.93295658,,
128.5565323,35.93279531,,
128.5567605,35.93264966,,
128.5570035,35.93252075,,
128.5572593,35.93240954,,
128.5575261,35.9323169,,
128.5578019,35.93224352,,
128.5580844,35.93218996,,
128.5583716,35.93215663,,
128.5586612,35.93214378,,
128.5589512,35.93215152,,
128.5592392,35.93217977,,
128.5595231,35.93222834,,
128.5598007,35.93229684,,
128.5600699,35.93238476,,
128.5603287,35.93249142,,
128.560575,35.93261602,,
128.5608071,35.93275761,,
128.5610231,35.93291511,,
128.5612214,35.93308731,,
128.5614005,35.93327292,,
128.561559,35.93347052,,
128.5616958,35.9336786,,
128.5618097,35.93389559,,
128.5618999,35.93411982,,
128.5619658,35.9343496,,
128.5620068,35.93458317,,
128.5620226,35.9348187,,
128.6017146,35.84004076,,
128.6017053,35.84027657,,
128.6016707,35.84051083,,
128.6016112,35.84074173,,
128.6015271,35.84096754,,
128.6014193,35.84118652,,
128.6012884,35.84139701,,
128.6011354,35.84159742,,
128.6009616,35.8417862,,
128.6007683,35.84196194,,
128.6005569,35.84212328,,
128.600329,35.84226901,,
128.6000863,35.84239801,,
128.5998308,35.8425093,,
128.5995644,35.84260204,,
128.599289,35.84267551,,
128.5990068,35.84272916,,
128.59872,35.84276258,,
128.5984306,35.84277552,,
128.598141,35.84276787,,
128.5978533,35.84273971,,
128.5975697,35.84269123,,
128.5972924,35.84262281,,
128.5970234,35.84253497,,
128.5967649,35.84242837,,
128.5965188,35.84230384,,
128.596287,35.84216232,,
128.5960711,35.84200488,,
128.595873,35.84183272,,
128.595694,35.84164716,,
128.5955356,35.8414496,,
128.5953989,35.84124155,,
128.595285,35.8410246,,
128.5951948,35.84080038,,
128.5951289,35.84057062,,
128.5950879,35.84033706,,
128.595072,35.84010148,,
128.5950814,35.83986566,,
128.595116,35.83963141,,
128.5951756,35.83940051,,
128.5952596,35.83917471,,
128.5953675,35.83895573,,
128.5954984,35.83874524,,
128.5956513,35.83854484,,
128.5958252,35.83835606,,
128.5960185,35.83818034,,
128.5962299,35.838019,,
128.5964578,35.83787328,,
128.5967004,35.83774429,,
128.5969559,35.837633,,
128.5972224,35.83754027,,
128.5974977,35.83746681,,
128.5977799,35.83741316,,
128.5980667,35.83737974,,
128.5983561,35.83736681,,
128.5986457,35.83737445,,
128.5989333,35.83740262,,
128.5992169,35.83745109,,
128.5994942,35.83751951,,
128.5997631,35.83760735,,
128.6000217,35.83771393,,
128.6002678,35.83783846,,
128.6004996,35.83797997,,
128.6007154,35.8381374,,
128.6009136,35.83830955,,
128.6010926,35.83849511,,
128.601251,35.83869266,,
128.6013877,35.8389007,,
128.6015016,35.83911765,,
128.6015918,35.83934186,,
128.6016577,35.83957161,,
128.6016987,35.83980517,,
128.6017146,35.8400407,,
